sample,temp,k1,k2,m,n,rss,converged,log_k1_median,log_k1_p2_5,log_k1_p97_5,log_k2_median,log_k2_p2_5,log_k2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP2,40C,6.780148156036953e-06,0.0010186602572007444,0.33812242962077604,0.9618526468776757,0.0007281605069871954,True,1.2069970161909256e-07,1.4261035152243612e-10,7.96361220720239e-05,0.0010174878128698264,0.0009683570289483794,0.001062677367599516,0.33431769340870715,0.30552256672536465,0.4245280838924051,0.9592391809565783,0.866227207732311,1.0554856181897865,0.0048244988342516695,0.003836666620650293,0.006315271634781406
