sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP,33C,1.0000000001338481e-10,0.0015503055203889445,0.19460076917191496,0.4519949996081941,0.500035213911312,0.001076629525719047,0.2089524217884306,1.0341242787715506,0.004919077482146505,True,0.0004902122612612362,6.314055152853366e-10,0.44530988636591806,0.012168823474903402,0.0006445083167779188,0.7877127818753603,0.783487593607274,0.12911960267652783,1.636741042860195,0.29112773290108745,0.011186284284848108,1.6059538415267913,0.7041952450700145,0.11636549141597653,1.423988923801873,0.0006228667106511083,0.0003415194034697112,0.2307540157377306,0.009994896581421968,0.008081783253843478,0.012671252098744078
