sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP,40C,8.096341200804709e-08,0.0029483166901272794,0.3924323325376061,0.6150872509324046,0.6265671566695672,0.0025211840813933843,0.1155346045139781,1.0166085060285537,0.0022869693189519866,True,9.186794737644555e-08,1.4180622214595724e-10,7.292024568713988e-05,0.002226778344982956,0.0013231805786752873,0.7048650794294887,0.40340799025776697,0.3489850101470952,0.5150870471277267,0.7011336361895054,0.29621807445012666,0.9688866921045253,0.7386212989186673,0.11374031896010317,2.3553000937832014,0.0034611558813555767,0.0013252866628094013,0.7071080104264793,0.009236015431758303,0.007247677238003253,0.012391354748019574
