sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
EDA,33C,1.0000000050117581e-10,0.008159655266398943,0.33326758396175943,0.32351641214852456,0.6982368011314294,0.0004807225003685182,0.2013526113349831,1.0329165581510744,0.017332648166634317,True,1.6961878540190872e-05,2.0295030486708567e-10,9.498049577571276e-05,0.003666387596034397,0.0004398172543557964,0.7574498645870363,0.39828547474436504,0.2975740907161355,0.9811385746970851,0.5886692494944172,0.05325317506967353,1.4747705682960248,0.7918010996348447,0.15087576826434834,2.1398996846867377,0.0005535860609848947,0.0004321081869437707,0.5171347093950678,0.01569453308217215,0.013411230586892413,0.018715560240234127
