sample,temp,k1,k2,m,n,rss,converged,log_k1_median,log_k1_p2_5,log_k1_p97_5,log_k2_median,log_k2_p2_5,log_k2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
EDA,40C,2.610277437408882e-07,0.0010565227249480827,0.42012627236339983,0.9996330183673932,1.0049271127662915,True,0.00014486488568878094,4.2505491289804227e-10,0.0005662096253562627,0.00188711870290515,4.729448784903479e-09,0.029751123316266757,1.7917833605921607,0.22564275709114043,4.722992260373598,1.7678521759217025,0.47544816311706195,4.80036223676238,0.15317372727712464,0.125726252179184,0.19213796060059019
