sample,temp,k1,k2,m,n,rss,converged,log_k1_median,log_k1_p2_5,log_k1_p97_5,log_k2_median,log_k2_p2_5,log_k2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP,40C,1.285300139681111e-07,0.0013809884744667674,0.42270398219216165,0.8779319626004476,0.00269566147342931,True,2.555944381690427e-07,1.5024275800340875e-10,0.00011931430889218111,0.0013908302610949567,0.001304121680314857,0.0016128258582549105,0.4315824910390129,0.39267764751023454,0.6584669639869276,0.8937253729174424,0.7660825796942136,1.1031224973363678,0.009798414772534408,0.007694975991689986,0.013821279609959226
