sample,temp,k1,k2,m,n,rss,converged,log_k1_median,log_k1_p2_5,log_k1_p97_5,log_k2_median,log_k2_p2_5,log_k2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP2,33C,9.67634874669917e-05,0.0012822839454503473,1.242263832217593,1.7673004125066725,0.0013964726952887438,True,9.652669792530813e-05,8.154351756794601e-05,0.00011137571421808188,0.0012747313823689278,0.0009505427327334113,0.0016651324735964031,1.2367861490364576,0.9224428675807248,1.5179719324961072,1.760563036249891,1.4017166456738703,2.072331921166333,0.00669206531566912,0.005315667899133784,0.0092711438800881
