sample,temp,k1,k2,m,n,rss,converged,log_k1_median,log_k1_p2_5,log_k1_p97_5,log_k2_median,log_k2_p2_5,log_k2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAB,40C,0.00010588111069524678,0.0016243594610892077,1.1839993378876144,2.0551115379201232,0.006760375172727708,True,0.00010590484183370601,8.61420396161946e-05,0.00012476363361103412,0.0016192032806691193,0.0013119840119378903,0.0019685301012164614,1.1809607670354252,0.9406867187143336,1.4046057262952207,2.051695219011042,1.8166579689992555,2.258400758094008,0.009964242368974377,0.008491520122326632,0.012328989815248222
