sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAP2,33C,0.00012820788560813395,0.10225349885206657,1.0387542627008353,1.0838733175122581,0.8523355565738582,0.0010567254357758847,0.1191043339691816,1.017293282404189,0.0012878921699396703,True,0.0001043552241145755,6.781245581360193e-05,0.00014619497880822226,0.0022780260860256313,0.0010206613096451834,0.7062777059650934,1.0408264075653815,0.5189662535137762,1.3978655527457753,1.310451426429197,0.295310547526065,1.9094810947019831,1.2039563176176995,0.19411508013755752,2.1653448136740825,0.0017470289489379897,0.0007309296364017588,0.8543010183370402,0.006237867564909311,0.004880503282514205,0.00823734688155757
