sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
EDA,25C,1.0000000001768771e-10,0.010766582760404578,0.2652486021370476,0.42528844325158915,0.5921765338034803,0.00022666553154163801,0.2303749453811081,1.0394108591430915,0.003279755935271717,True,3.248739119549517e-05,2.1206646252739796e-10,9.397165242865185e-05,0.00022710901078031327,0.00019523961854122106,0.10994644432518881,0.49679943941168997,0.23943699530660512,1.181892561891813,1.0846355967156898,0.1578686856289251,1.6224148577746957,2.4364833492140923,0.4574794025142412,2.9649650634084104,0.22083465055141122,0.00020493753236913492,0.9460621822241003,0.008061037549284285,0.006128194975461456,0.011908409978885683
