sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAB,25C,1.0000000936474302e-10,0.0012931308508759237,0.3813470544724997,1.0760088871493299,0.161706772811951,0.00031123248679416053,0.1676607611809857,1.026503036977275,0.0019863301204839597,True,2.247948472817639e-08,1.3105279033311385e-10,1.0618019854294609e-05,0.0003492833945148835,0.00023735630316776475,0.628387191858646,0.38474308888470404,0.3315706281876652,0.44862886243867717,1.1207580686629477,0.7468517596513722,1.2707729834023016,0.5453673386009137,0.023095457466422026,2.4015610966962813,0.0008735127252615567,0.00023953890220253175,0.9006082501573475,0.007359433691370609,0.005505803776734127,0.009989113665029697
