sample,temp,kc1,kc2,m,n,xi,k0,B_fixed,a0_fixed,rss,converged,log_kc1_median,log_kc1_p2_5,log_kc1_p97_5,log_kc2_median,log_kc2_p2_5,log_kc2_p97_5,m_median,m_p2_5,m_p97_5,n_median,n_p2_5,n_p97_5,xi_median,xi_p2_5,xi_p97_5,log_k0_median,log_k0_p2_5,log_k0_p97_5,log_sigma_median,log_sigma_p2_5,log_sigma_p97_5
DAB,40C,0.00011594058658720755,0.10252599828951055,0.8355714909073045,1.2697035975733049,0.5922943009060788,0.0012021171509986757,0.1595266641652591,1.0246922207724003,0.007067233654513824,True,0.00010676954807461409,8.151255095264297e-05,0.0001327362012373537,0.0016657397589024305,0.001284226849476455,0.5784143133745119,1.0781339750661503,0.8090403752702137,1.3230663612522842,1.887681725688414,1.3563682417832799,2.1538917965870295,0.7526654190883194,0.036774116791144396,1.7899791766460296,0.03430383227615715,0.0012541380224947807,0.8735368281715786,0.009795318490194164,0.008335330330941679,0.011770268781577291
