Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,100,3.6943109529605437e-07,0.0,,0.010473169196368532,0.009207169289166931,0.01114410434292454,0.2620571205558096,0.16275840573664108,0.2934514543152301,0.9041112216438223,0.7029119579734775,0.9200139351422606,1.097665589295373,0.9825509778526577,1.099933154581773,0.005308670364996565,5.193196974110929e-05,0.005774728598569681
