Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,80,0.0019174684493920456,0.0019091223160205336,0.001925905858630544,0.0033709983026352845,0.003342689887729174,0.0034008263840820735,0.8451110903604628,0.8342602090010667,0.8562672625795653,1.4689278059085213,1.464627767999481,1.4734168096321205,1.0191155477496987,1.0185611659018634,1.0196949623007963,0.0008377543533269029,0.0008225962968378259,0.0008532936043173015
