Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,100,0.0008175949527078404,0.00020501463925045227,0.00657715142758979,0.013539209072529515,7.783881713792127e-07,0.014118238280702319,0.4531322975278962,0.40685077151313,2.317317774260413,1.7687258900885983,0.37164801282415943,1.798968979615152,0.8291563601117893,0.8145627745190983,0.8322018345668707,0.0014160146298783987,0.0012865012436746256,0.2926427482895293
