Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
NMR,EDA,25,3.888706533679882e-07,1.1940306001864129e-08,,0.0006007718278785519,0.0003951190452401813,0.001968474625265436,0.3797867186301342,0.33978012187618367,0.7309613060730682,1.5367517789184704,1.4037106015663023,1.6176404850720514,0.021369234883675467,0.021273934094742913,0.021461935169423237,0.0001265050223137065,7.415385177997304e-05,0.00023501297413515914
