Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,50,0.00019998528039611864,1.5903276305643953e-07,0.00020311687994283744,0.001064023553229736,0.000178181753765993,0.0015936529310186661,0.836487844506246,0.6076680251522145,2.9320296731870803,1.3561631721255702,0.22569151412318672,1.4394329096675704,0.8299307463381859,0.7482424722233749,0.8322462863176576,0.0021214401174678007,0.0020812194952573686,0.4190188148425978
