Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
NMR,DAP2,33,4.480976171586724e-05,4.710850459426509e-06,0.00014466346369051923,0.014962265052752888,5.932229478051339e-07,0.05024438874320137,0.6597585255979892,0.19885988256909903,0.9642263531657332,2.096100386210143,1.032051138649427,2.442829293278292,0.03233264799926116,0.03190952698561607,0.4040322673001626,0.0001746105568516916,5.2478253947076944e-05,0.0018859438876956463
