Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,25,2.6265771026483338e-05,1.3851483636327347e-05,3.5144798981899495e-05,0.0003834467487602075,2.287139539032771e-06,0.0003920335548327888,1.5048446274374647,0.8473024944572235,1.5219402635722559,1.2203738144039242,0.9589480672859759,1.2235356789484721,0.6065867226320165,0.6002726653786195,0.6070094523409021,0.0027264296783784656,3.0545636928809074e-06,0.013700785694578952
