Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,80,0.0013952141564738919,4.867786285532292e-07,0.0020232677090988695,0.00583662027737972,0.0023375830557513513,0.005918400279614119,0.9297835952453936,0.3857113894147751,0.9529444945509798,1.4770858257105506,0.7247865107444789,1.4834622077392052,0.9294205622026551,0.9192101363540487,0.9327928664337013,0.0026550967477303056,0.00250929029644569,0.019300631693752634
