Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,50,8.551100542162722e-05,4.6680539269717965e-05,0.00013410430598530002,0.0008984579029515172,9.417836885380482e-06,0.0010653847447844923,0.7374521188085577,0.09352069656831451,0.8410209297364122,1.5423890629236057,0.6118674155478318,1.5453331301825093,0.6822342400719996,0.6446271558082449,0.6880422936575534,0.0012006736820775704,0.0011822681755268283,0.13801153682258457
