Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
NMR,DAP2,25,0.00042131255412846324,2.2192450475265818e-07,0.0004665678685841586,0.09774646849082698,6.007098312131591e-06,0.09992508334968982,1.4285322149097437,0.2826886152971879,2.239474442422602,2.0620562421783055,1.4692124446492776,2.0689809653084157,0.029553737429964134,0.02953393331033329,0.5324298797752998,0.00012900760270423127,0.00011545221318821573,0.02514275721321916
