Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
NMR,DAP,25,6.11612946442848e-06,1.4062638557760357e-08,,0.000718751803676948,0.0004443803247621949,0.0013211538922590304,0.30164546922930685,0.22635625542220805,0.48902527881714125,1.5986843435467573,1.4614505595144889,1.6611806822132966,0.02976830846297981,0.029669611512035586,0.029853025636924792,0.0001132387506606274,8.337418745564845e-05,0.00018588903529990453
