Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,r_median,r_lower,r_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,33,7.4208786839809804e-06,7.050169247541457e-06,8.514996700393342e-05,0.0004343779916833275,4.781892224734777e-05,0.0004689934586847847,0.4123512596118279,0.4113126157548566,1.178110336715672,1.3186738488783196,0.9261238585457396,1.3260439111502909,0.22059111099221926,0.22025229769572843,0.22732707518443165,0.0004621772129943302,0.00037409582326001833,0.009499740687401554
