Label,log_k1_median,log_k1_CI_lower,log_k1_CI_upper,log_k2_median,log_k2_CI_lower,log_k2_CI_upper,m_median,m_CI_lower,m_CI_upper,n_median,n_CI_lower,n_CI_upper,log_sigma_median,log_sigma_CI_lower,log_sigma_CI_upper
NMR_DAB_40C,-3.5249086472115794,-3.6935710679337235,-3.4302269411708255,-1.274848438735678,-1.5829822818643617,-1.0641341856016189,0.9170777628077476,0.7864857496944182,1.0124550799679448,2.2780999054067457,2.161039119258181,2.361211725530954,-3.569368769844686,-3.6343963141088014,-3.507657543069632
