Label,log_k1_median,log_k1_CI_lower,log_k1_CI_upper,log_k2_median,log_k2_CI_lower,log_k2_CI_upper,m_median,m_CI_lower,m_CI_upper,n_median,n_CI_lower,n_CI_upper,log_sigma_median,log_sigma_CI_lower,log_sigma_CI_upper
NMR_EDA_40C,-7.9635696845063695,-9.865086276617982,-6.073160038964785,-2.5027461370786055,-2.588871492064925,-2.4314042134086007,0.5202482114482739,0.5061007116537565,0.535092471225498,1.4198891109140475,1.3504770010974025,1.4847393761120706,-3.513416707180565,-3.572381195184802,-3.44182284551697
