Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,25,3.477425079260268e-05,3.462632380869255e-05,3.492111440185238e-05,0.00022102863534719983,0.00021738016280442924,0.00022473858413272119,1.4829750543122002,1.46996095891332,1.4959646073003974,1.3846045147738006,1.378561730864896,1.3906585132048752,0.004258763709489247,0.004215444383005168,0.0043027265275668155
