Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
NMR,EDA,33,3.592379894189981e-05,6.019411207118383e-06,6.934067926424655e-05,0.0020689402810179953,0.0006886433154688308,0.005276210676489687,0.575450481813732,0.36222641974619657,0.7446648243073147,1.5348445589990254,1.3875561915781442,1.6722182906030925,0.00023040352664589647,0.00020033622354112608,0.0002814193348406305
