Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,50,0.0001981375749863698,3.9291656365237516e-10,0.00019987604236513444,0.0010663577864781018,0.0008173345740541911,0.0010748836570026253,0.830705937878091,0.33363791028139195,0.8391050438975869,1.3631719964772449,1.1725062995208495,1.3666569613389354,0.002225453638718041,0.002194539683460218,0.0037210172992042777
