Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,33,6.769312543902331e-10,1.0977952202060051e-10,1.0589716693507747e-08,0.00021581046489227592,0.00021509278828540611,0.00021653186008367204,0.30805303607913714,0.30760649664620676,0.30850126160560215,1.0870171914675761,1.0855146137686154,1.0885228305700907,0.00021856612410525418,0.00021409843607846907,0.00022318337513040824
