Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,60,7.978876370391446e-09,1.2481109320096408e-10,3.066721619909375e-05,0.00113785386626292,0.001136578644058225,0.0011891974566758162,0.3571959239629119,0.35680945046049245,0.40359375501746986,1.602289801662379,1.6015329343835356,1.638194741385733,0.0011037409970459321,0.001090803397202514,0.001151764060606612
