Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,100,0.0010014315188423073,0.0009342257651288271,0.0010744448069723138,0.012612422687252364,0.012563634347820454,0.012657265110255056,0.44975825970632943,0.4417477474224361,0.45868677506813343,1.72425530033362,1.7212506726396004,1.7277155583176182,0.0009580371837343642,0.000936767718928916,0.00098900270475976
