Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,80,0.0008502340795665258,0.0002888777274411856,0.0008755430274102025,0.004400438898753624,0.004381530757638921,0.004476822964854175,0.5314909709243932,0.36558381594184264,0.5420934163591287,1.3281611536580558,1.2946810911176454,1.3314432237227818,0.0016544305860774476,0.0016207597019614734,0.001964840354512416
