Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,50,0.0001409549400674424,0.00014036503099857238,0.00014154191083996825,0.0010250781492368909,0.0010206850654604534,0.0010295143557781025,0.8817291447548821,0.8779522680049118,0.8855091340212644,1.5572259892545683,1.5554136971111006,1.5590454286528979,0.0012224762783393968,0.0012088070146023242,0.0012364107099407703
