Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,100,0.0007075909082476341,3.4944280470081265e-05,0.0007920098398821913,0.012448443934232126,0.012408461978826389,0.012504326557343447,0.405403336802554,0.3441412014481442,0.41407105550403284,1.4691417194088987,1.448237058363849,1.472453809495648,0.0011360537911235375,0.0011013437630173148,0.0011947489757812167
