Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,33,7.646307229068692e-05,7.448709235938927e-05,7.850590644280553e-05,0.0010164677518076063,0.000906819085625164,0.0010668691603642007,0.8249477006127207,0.8043512537749337,0.8465217269953303,1.7316601540883507,1.7194518188979284,1.7433753533722511,0.0008966696393091667,0.000883184554334542,0.0009119942315362004
