Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,100,5.100798469015905e-08,1.366248889585045e-10,3.840277496183148e-05,0.010097787608655075,0.009913764693877839,0.010285055802934952,0.235838373223971,0.22810271202929297,0.24366185570235685,0.7638191150452343,0.7510961056038273,0.7766226292929903,0.00718772964506893,0.006758125020268049,0.007665240072239867
