Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,25,2.732508005888197e-05,7.558785534391365e-07,2.7447629851906264e-05,0.00021388840371389366,8.57530872954183e-05,0.0002162901372647389,1.0556401690316213,0.30738805191995605,1.0623337229844876,1.1476633528949427,0.7547944540698405,1.1515584028983112,0.0017587101674061416,0.0017395765091259773,0.003543123673863766
