Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,EDA,50,8.990444962235192e-05,8.937844465753285e-05,9.042640748485886e-05,0.0009457074216016444,0.0009420500105958484,0.0009493782952887841,0.7691351841472787,0.7660223035639756,0.7722409857109133,1.5729308518362097,1.571200448933979,1.5746579809574928,0.001251399927058267,0.0012385155839616856,0.0012645198641691837
