Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,60,0.00040442844121427006,0.0003999842124954114,0.00040814297538614784,0.002364221470073538,0.0023375098015904643,0.002396235896702419,1.0243547832009188,1.0099024462346817,1.0366388936267728,1.4993729139454501,1.4946291482973206,1.5049639362816607,0.0030003668379883584,0.0029608091580864593,0.003048213137380079
