Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAB,25,2.3869730586721178e-05,2.3753203259247325e-05,2.3986276294397463e-05,0.00026194004967693157,0.00025781205276208914,0.00026615302458908965,1.3101208748078714,1.1579003194429505,1.317973049924637,1.0612892970921792,1.0552474257104036,1.0673483910665016,0.0024695354624022278,0.0024438157043796677,0.050391264078095896
