Method,Sample,Temp_C,log_k1_median,log_k1_lower,log_k1_upper,log_k2_median,log_k2_lower,log_k2_upper,m_median,m_lower,m_upper,n_median,n_lower,n_upper,log_sigma_median,log_sigma_lower,log_sigma_upper
DSC,DAP,80,0.0006867837594839584,0.00017639249364397622,0.0006936653571444198,0.004442367411410285,0.0044322894412557575,0.0046568566677445905,0.5624182674231603,0.40965772134760725,0.565920507733504,1.6490864236967984,1.645294880728459,1.6504355839447586,0.0005791205852797374,0.00044206675124086977,0.0005901894011777159
