sample,temp,scan,timestamp,n_avg,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAP2,40C,1,2026-03-13 10:48:34,1,18528.912194496243,130.73740964437698,0.015372474135138807,0.00020682542681293447,0.6638212986517664,0.005339954560565757,False,0.0,
DAP2,40C,2,2026-03-13 10:50:14,1,17566.603474988144,102.46483926700441,0.023854980937894666,0.0002538555938583479,0.7081163370782841,0.005085409884778636,False,1.6666666666666667,
DAP2,40C,3,2026-03-13 10:51:56,1,17429.330572182258,88.31334289160434,0.03229057404640671,0.00029852264231371265,0.7057462112184755,0.0046107034704474265,False,3.3666666666666667,
DAP2,40C,4,2026-03-13 10:53:38,1,17516.055074227213,79.4763860579165,0.045517880136514206,0.0003696381891556001,0.7146418084004045,0.004586042816860018,False,5.066666666666666,
DAP2,40C,5,2026-03-13 10:55:20,1,17438.785066723212,75.78166779373073,0.047375636526145015,0.0003665255684178337,0.7179032299414573,0.004473838376337217,False,6.766666666666667,0.0
DAP2,40C,6,2026-03-13 10:57:02,1,17323.57662119943,76.255016398405,0.04614409089801916,0.0003600049259521215,0.7241243363769518,0.004545159092796237,False,8.466666666666667,0.02599533681085653
DAP2,40C,7,2026-03-13 10:58:42,1,17351.385035093746,78.3185085981477,0.04376807642990739,0.0003510345040185777,0.7241675127620134,0.004587744655186179,False,10.133333333333333,0.07614800266053912
DAP2,40C,8,2026-03-13 11:00:24,1,17489.276017579323,79.25860478446899,0.04000181279268669,0.0003235895938716465,0.7230919340291742,0.0044837124412915865,False,11.833333333333334,0.1556459031297439
DAP2,40C,9,2026-03-13 11:02:06,1,17330.128519818514,80.81289709204901,0.03721405204219298,0.0003084011746492135,0.7300203757560958,0.004590639470550551,False,13.533333333333333,0.21448966661047808
DAP2,40C,10,2026-03-13 11:03:48,1,17398.362643117922,85.14488416285162,0.033241759508352946,0.000290567344612622,0.7272530424960062,0.004675662930494104,False,15.233333333333333,0.29833640356456337
DAP2,40C,11,2026-03-13 11:05:28,1,17410.474298554942,88.98434519917238,0.029689307998076706,0.0002711073863501882,0.7285209680077683,0.004796600349040706,False,16.9,0.37332117993407476
DAP2,40C,12,2026-03-13 11:07:10,1,17315.13945020525,91.26153099265574,0.026476297925173108,0.00024825725895290636,0.7339177442383329,0.004922243616214849,False,18.6,0.44114106180796675
DAP2,40C,13,2026-03-13 11:08:50,1,17255.214340554456,97.42684385674148,0.023442616293165526,0.00023436531649456436,0.7393693920862103,0.005269941589069682,False,20.266666666666666,0.5051756976346199
DAP2,40C,14,2026-03-13 11:10:32,1,17291.20129068888,101.35984455049913,0.020171153981155696,0.00020975580653733602,0.7374400285559713,0.005392034188856632,False,21.966666666666665,0.5742293832817651
DAP2,40C,15,2026-03-13 11:12:12,1,17561.93573251955,112.69380180726864,0.016530435989109287,0.00019123390860676027,0.7201290495459497,0.005616605520497526,False,23.633333333333333,0.6510772793525065
DAP2,40C,16,2026-03-13 11:13:52,1,17528.854525281444,123.85619837493695,0.013721142452999855,0.0001754921318564798,0.7155405975783977,0.006088456237180667,False,25.3,0.7103755546286408
DAP2,40C,17,2026-03-13 11:15:34,1,17465.223956184484,143.26543888427847,0.011093478678583379,0.0001673969092585318,0.6984365456835097,0.006744869487778736,False,27.0,0.7658400078179158
DAP2,40C,18,2026-03-13 11:17:16,1,17348.691576943205,159.10988036128842,0.008916845518385359,0.00015116046413194545,0.693010489095333,0.0074200351766255356,False,28.7,0.8117841537925417
DAP2,40C,19,2026-03-13 11:18:56,1,17783.49003991674,192.03631565687323,0.0065113337510118,0.00013336247679102936,0.6663984235295716,0.008104887117082698,False,30.366666666666667,0.8625594455618889
DAP2,40C,20,2026-03-13 11:20:38,1,17600.076138447155,234.9396629002916,0.004890287171053428,0.0001246120760212972,0.6590410228209657,0.00978666221564348,False,32.06666666666667,0.8967763278841723
DAP2,40C,21,2026-03-13 11:22:18,1,17567.65315860119,203.49503838596567,0.0034493884443329765,7.79406327052014e-05,0.6366307977295329,0.007927345727504632,False,33.733333333333334,0.9271906680888736
DAP2,40C,22,2026-03-13 11:29:00,7,19224.83374734365,293.238301345679,0.0005339607089767596,1.9309035193489515e-05,0.45481690783660866,0.0052318658143732455,False,40.43333333333333,0.9887292129852
DAP2,40C,29,2026-03-13 11:45:48,12,8260.777691899493,1646.2303432212466,6.122911297452982e-05,2.0818606779476283e-05,0.5837550641998761,0.07523259257307209,False,57.233333333333334,0.9987075822624412
DAP2,40C,41,2026-03-13 12:00:54,7,2636.031193825784,288.1073805558962,0.00015694029712209936,1.7858625816826262e-05,1.322263248649624,0.2187840205307011,False,72.33333333333333,0.9966873205590496
DAP2,40C,48,2026-03-13 12:17:38,13,2059.459836140707,208.53815205955812,0.00015586897570491582,1.6527339286277766e-05,1.3094694019813222,0.19859653600285346,False,89.06666666666666,0.9967099338999087
DAP2,40C,61,2026-03-13 12:34:24,7,2708.444188852706,174.46212088816364,0.0001624225159356182,9.410006119441943e-06,1.6710172487523538,0.20296237540940018,False,105.83333333333333,0.9965716024554946
DAP2,40C,68,2026-03-13 12:46:08,7,2503.6945961394126,185.2675271106124,0.00015867050705010362,1.0715334830056996e-05,1.6212574316204131,0.21868453472182356,False,117.56666666666666,0.9966507994681498
DAP2,40C,75,2026-03-13 12:57:52,7,2305.517699835127,190.98361778406235,0.00016278089345330704,1.2823017832593811e-05,1.527639879404535,0.22031532201708953,False,129.3,0.9965640378601884
DAP2,40C,82,2026-03-13 13:09:36,7,2749.2427789234002,215.76428045446892,0.00015740122977030068,1.2387214316651794e-05,1.3983940610617438,0.17476441654999603,False,141.03333333333333,0.9966775912407333
DAP2,40C,89,2026-03-13 13:21:18,7,2491.896730826202,186.91453108622224,0.00016343990061314933,1.1764081551807922e-05,1.5075543977466836,0.19477822339774256,False,152.73333333333332,0.9965501276057167
DAP2,40C,96,2026-03-13 13:33:02,7,2643.8373005937165,243.00850875187683,0.00014626029652202435,1.3911368289979725e-05,1.315463763186876,0.1781012598267656,False,164.46666666666667,0.9969127528990285
DAP2,40C,103,2026-03-13 13:44:44,7,2598.460168566073,196.34458548557063,0.0001596654890903304,1.1295301497618397e-05,1.5585850575223152,0.20757969906098972,False,176.16666666666666,0.9966297974909062
DAP2,40C,110,2026-03-13 13:56:28,7,2883.54958916536,263.28728602082373,0.00015302227378501481,1.5275789560070067e-05,1.2263848990945356,0.1574656034697972,False,187.9,0.9967700217874526
DAP2,40C,117,2026-03-13 14:08:10,7,2754.9384732727917,225.9131079015795,0.00015482134418571224,1.299824586460642e-05,1.3514869633922308,0.1703267975843555,False,199.6,0.9967320471968694
DAP2,40C,124,2026-03-13 14:19:54,7,2580.1647790977336,296.3809204154987,0.0001467242103262974,1.908212431527886e-05,1.1583555622437691,0.17579936718476022,False,211.33333333333334,0.9969029606547803
DAP2,40C,131,2026-03-13 14:31:36,7,2619.861113519383,176.0337832797591,0.00016430550952807596,1.0007873191637727e-05,1.6542922730750067,0.20838699923013715,False,223.03333333333333,0.9965318564229232
DAP2,40C,138,2026-03-13 14:43:20,7,2417.7676694499382,157.40633393194756,0.00016165515180462307,9.029129232869582e-06,1.8116147355337842,0.2387049835019036,False,234.76666666666668,0.9965877998976244
DAP2,40C,145,2026-03-13 14:55:04,7,2343.813289173843,185.11839424184438,0.00016421154601512574,1.1698704247620703e-05,1.6678945764702802,0.2487405270596384,False,246.5,0.996533839794965
DAP2,40C,152,2026-03-13 15:08:28,9,2495.4205639876186,190.5969862229445,0.00016770364840095297,1.2790392604879816e-05,1.4258252225378794,0.17979493074721428,False,259.9,0.9964601288616269
