sample,temp,scan,timestamp,n_avg,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAP,60C,1,2026-07-21 13:45:30,1,10856.773343311945,85.67151094933082,0.056001426292387704,0.000649525530260153,0.7722794802079458,0.012928802048894527,False,0.0,
DAP,60C,2,2026-07-21 13:46:52,1,10669.43289480317,81.42491654392815,0.06565113033522854,0.0006900062260526714,0.7887248845555048,0.014066361123628702,False,1.3666666666666667,
DAP,60C,3,2026-07-21 13:48:14,1,10344.936826196259,73.84003054258204,0.07337207920331898,0.0006763315961689671,0.8306503963895936,0.015154194914082951,False,2.7333333333333334,
DAP,60C,4,2026-07-21 13:49:34,1,10223.82067395896,72.53066525220525,0.07539466238552654,0.0006777778112453905,0.8511050690806383,0.015883129295467698,False,4.066666666666666,0.0
DAP,60C,5,2026-07-21 13:50:56,1,10186.581801078257,74.53844016590367,0.07261623149061192,0.0006854239616679651,0.8363002423993084,0.015590846501118732,False,5.433333333333334,0.036851824877300654
DAP,60C,6,2026-07-21 13:52:18,1,10175.156628684976,74.2436187012724,0.06913389045984086,0.0006629575822755731,0.8288978782690324,0.014890850848104884,False,6.8,0.08303998887443198
DAP,60C,7,2026-07-21 13:53:40,1,10208.938397223244,80.68048720441243,0.06494886870582109,0.0007009455465346264,0.803695965776271,0.014868834451364155,False,8.166666666666666,0.13854818563005766
DAP,60C,8,2026-07-21 13:55:00,1,10239.694949004888,80.57258331195986,0.058155579044153465,0.0006496136697031171,0.799822220888302,0.013808980841067745,False,9.5,0.22865124394644754
DAP,60C,9,2026-07-21 13:56:22,1,9976.680097105349,79.218208149544,0.05359671774256338,0.0006026885144223074,0.8349740982790738,0.014121099505238304,False,10.866666666666667,0.28911787589817095
DAP,60C,10,2026-07-21 13:57:44,1,10237.840894586745,86.49574240596917,0.043927393760756675,0.0005768104274146185,0.7823146332988707,0.012432325667436475,False,12.233333333333333,0.4173673258706788
DAP,60C,11,2026-07-21 13:59:06,1,10105.885476191232,91.00061410731408,0.03616463622279314,0.0005226565761880364,0.7870499761721175,0.012207210168260981,False,13.6,0.5203289585956732
DAP,60C,12,2026-07-21 14:00:26,1,10313.909896359604,102.90317667650707,0.027593492863298544,0.00046979647564552766,0.7518847986049205,0.011463561181005073,False,14.933333333333334,0.6340126477097184
DAP,60C,13,2026-07-21 14:01:48,1,10266.385525648611,120.17132559519243,0.020472777830045,0.0004280511378162553,0.7209206897330511,0.011589424574047063,False,16.3,0.7284585250165515
DAP,60C,14,2026-07-21 14:03:10,1,10468.97178771396,151.60580955771758,0.013300701319561691,0.00036442791947410646,0.6710698557644199,0.011790768865129198,False,17.666666666666668,0.8235856372491029
DAP,60C,15,2026-07-21 14:04:30,1,10574.664705029105,207.8740545293318,0.007444531979077413,0.0002939636824189765,0.6145270831167734,0.012986675562901031,False,19.0,0.9012591641963963
DAP,60C,16,2026-07-21 14:05:52,1,10647.606244548806,317.77390978886586,0.0036977394824036737,0.0002352858491969782,0.5587076943188155,0.01609487513007089,False,20.366666666666667,0.9509548903674974
DAP,60C,17,2026-07-21 14:07:14,1,11193.238129099886,573.4906074903429,0.001456169557940871,0.00016942144084235752,0.5006269921391723,0.021944798569883323,False,21.733333333333334,0.9806860391456517
DAP,60C,18,2026-07-21 14:08:34,1,13783.718922131755,1554.849106960059,0.0003420857827161323,9.349377180003447e-05,0.4311481725132567,0.03412033182608193,False,23.066666666666666,0.9954627320835141
DAP,60C,19,2026-07-21 14:09:56,1,8643.863067245647,1474.9294807838496,0.0003259889554691215,0.00011768415063371211,0.5251280814142003,0.07300882881000056,False,24.433333333333334,0.9956762329698859
DAP,60C,20,2026-07-21 14:11:18,1,7167.091714527127,2035.8769315828197,0.00022154510263321426,0.00012043781003815157,0.5887736038875024,0.14211318985112079,False,25.8,0.9970615280230269
DAP,60C,21,2026-07-21 14:12:40,1,4035.960274790888,4971.8245243508145,9.516760375461175e-05,0.00020441201820557337,0.6065678082317398,0.5521506170924559,True,27.166666666666668,
DAP,60C,22,2026-07-21 14:14:00,1,4679.326923540038,771.7732872810449,0.00015906817345106146,1.9906766437618353e-05,2.338030989763777,0.9686711402593322,True,28.5,
DAP,60C,23,2026-07-21 14:15:20,1,4138.472256262853,3548.381537605929,7.27741316767844e-05,9.132453233933404e-05,0.7236039704855517,0.46449068538817156,False,29.833333333333332,0.9990347575096941
