sample,temp,scan,timestamp,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAP2,25C,155,2026-03-11 13:57:22,2047.6587600229645,284.02955133281176,0.00018474243396368614,2.199683861114725e-05,1.8879114532278511,0.5672836713003092,False,249.93333333333334,0.9919025658668112
DAP2,25C,156,2026-03-11 13:59:02,3184.2759282024413,928.0401054422618,0.00011466843284572303,3.739282500196025e-05,1.122007206587084,0.38449581243142017,False,251.6,0.9949739750516293
DAP2,25C,157,2026-03-11 14:00:40,4621.254536023688,2814.3655299526836,6.414633005802631e-05,6.420016773724479e-05,0.61507930070037,0.2507358882714205,False,253.23333333333332,0.9971884061967444
DAP2,25C,158,2026-03-11 14:02:20,2934.974192387445,1223.8708343128048,0.0001119648316255749,6.956467762053858e-05,0.7624128470868574,0.2815091848732149,False,254.9,0.9950924764285618
DAP2,25C,159,2026-03-11 14:03:58,2788.543073900582,1072.916079722843,0.00012404349414683725,7.057879120405879e-05,0.7825506077314344,0.27934507259297797,False,256.53333333333336,0.9945630573228128
DAP2,25C,160,2026-03-11 14:05:38,3361.5641851897185,1311.1222710586082,0.00010463944692313268,5.52368600948046e-05,0.8550798641716679,0.31156542083133903,False,258.2,0.9954135549098594
DAP2,25C,161,2026-03-11 14:07:16,5532.530815889685,4236.463323495498,3.9829305061700565e-05,5.7863030266501577e-05,0.4847989640764828,0.201838260733278,False,259.8333333333333,0.9982542442069849
DAP2,25C,162,2026-03-11 14:08:56,2229.3610501496682,374.6347895356,0.0001794165410359888,2.9871663658910087e-05,1.4631713685033356,0.42304869339811874,False,261.5,0.9921360047484865
DAP2,25C,163,2026-03-11 14:10:34,2101.491856047333,343.7467395043931,0.00019191319035456622,3.107587336979723e-05,1.4851165608101324,0.43058395491256596,False,263.1333333333333,0.9915882648894208
DAP2,25C,164,2026-03-11 14:12:14,2385.361092116761,374.2952132307103,0.00016804883703796337,2.4336409885561824e-05,1.615144062780457,0.4679563580220142,False,264.8,0.9926342618754208
DAP2,25C,165,2026-03-11 14:13:52,1753.2956222588912,512.1514692096108,0.0001730783695370316,5.826673938657772e-05,1.1620288977573412,0.47238041235774236,False,266.43333333333334,0.992413812749261
DAP2,25C,166,2026-03-11 14:15:32,2419.3884480478596,715.1790929704518,0.00015622687768533202,5.848564143146525e-05,1.0015242076932944,0.35334439539516443,False,268.1,0.9931524294405509
DAP2,25C,167,2026-03-11 14:17:10,2053.4260633701538,321.1031584337127,0.000200729124107778,3.0552871675331946e-05,1.5401975685713263,0.44526983552038296,False,269.73333333333335,0.991201854245382
DAP2,25C,168,2026-03-11 14:18:50,4446.858096886393,2115.0047586249634,7.541422633343555e-05,5.883905901821199e-05,0.6327272362484943,0.2138304866713182,False,271.4,0.9966945237358926
DAP2,25C,169,2026-03-11 14:20:30,1872.3232809698868,826.7863527356852,0.00014149048503688718,8.5474051766334e-05,0.8870589361029545,0.41304656733448597,False,273.06666666666666,0.9937983393502094
DAP2,25C,170,2026-03-11 14:22:08,705.4652186243502,1107.3093441342335,0.00011563244433370403,0.0002508498358074822,0.8465515710578589,1.274428409208341,True,274.7,
DAP2,25C,171,2026-03-11 14:23:48,2607.240629554405,1070.1397423194906,0.00012417686427898593,7.417328049289113e-05,0.7996178822792751,0.3091681623268937,False,276.3666666666667,0.9945572115848454
DAP2,25C,172,2026-03-11 14:25:26,1868.5707181420494,361.14318085671204,0.00018918593227926063,3.620854288233328e-05,1.4800907521037399,0.5038160770488399,False,278.0,0.9917078031685003
DAP2,25C,173,2026-03-11 14:27:06,3077.101705896297,1325.8668497765452,0.00010548756345864357,6.526909549398925e-05,0.7924014933253396,0.30440672836067506,False,279.6666666666667,0.9953763811667392
DAP2,25C,174,2026-03-11 14:28:44,1893.6130230125013,264.3317035929222,0.00019051233052724863,2.2884144855667537e-05,1.8968484303945976,0.5796047020541766,False,281.3,0.9916496658893867
DAP2,25C,175,2026-03-11 14:30:24,2197.792035131492,385.000311599953,0.00016180063813897656,2.6073755360936447e-05,1.6084168865704112,0.5128461328089615,False,282.96666666666664,0.9929081262927617
DAP2,25C,176,2026-03-11 14:32:02,2407.83846841896,424.27909508490706,0.00015455125482209006,2.4954168263433628e-05,1.5998586999183462,0.5037458163107655,False,284.6,0.9932258735620559
DAP2,25C,177,2026-03-11 14:33:42,1883.1114977866157,315.96804955604256,0.00018270361084222794,2.708418843640583e-05,1.7812571257026988,0.6142729471226704,False,286.26666666666665,0.9919919293962453
DAP2,25C,178,2026-03-11 14:35:20,1655.2637162091626,161.5648361534015,0.00017124767859053733,1.112672465454652e-05,3.9153519617886965,1.4356926105750518,True,287.9,
DAP2,25C,179,2026-03-11 14:37:00,4978.134511414419,4369.449346298672,4.0765304901595664e-05,6.628831437044152e-05,0.4995291361938392,0.24164419412937055,False,289.56666666666666,0.9982132184562161
DAP2,25C,180,2026-03-11 14:38:38,2476.493990427122,632.9254249407198,0.0001389060673321703,3.758034621805516e-05,1.260227334953005,0.4488930885171368,False,291.2,0.9939116168018896
DAP2,25C,181,2026-03-11 14:40:18,1982.0217563339859,361.8509772918055,0.00017894430976859763,3.0858549113163544e-05,1.5782758083548927,0.5298464189687683,False,292.8666666666667,0.9921567030877976
DAP2,25C,182,2026-03-11 14:41:56,2095.3567255216803,301.19527079618376,0.00017019886236700405,2.0189251938608792e-05,1.9874529042083624,0.635105129081335,False,294.5,0.9925400242489424
DAP2,25C,183,2026-03-11 14:43:36,2088.144651893904,306.3029469647262,0.00014936371256606237,1.7245889622664257e-05,2.078320581553973,0.6818971990265206,True,296.1666666666667,
