sample,temp,scan,timestamp,n_avg,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAB,33C,1,2020-09-29 15:26:46,1,20.394407839167666,0.21315502163312133,0.03192166313695471,0.000648336933180514,0.6467948997279431,0.007598726832687488,False,0.0,
DAB,33C,2,2020-09-29 15:27:40,1,19.7770015335037,0.19538338628061724,0.037838586605829595,0.0007147124548182665,0.6625437460848942,0.0075729544891227525,False,0.9,
DAB,33C,3,2020-09-29 15:28:34,1,20.029252843745464,0.1953911933586828,0.03846513183469843,0.0007247330568927677,0.6530691513426895,0.007318168425479837,False,1.8,
DAB,33C,4,2020-09-29 15:29:28,1,20.16317728308602,0.2029651027281723,0.03890707935043265,0.0007603819328003174,0.648258040809623,0.007472269271825487,False,2.7,
DAB,33C,5,2020-09-29 15:30:20,1,19.857782873405043,0.19262464954506497,0.040782610707731544,0.0007603549575467659,0.657729544065075,0.007405095515201451,False,3.566666666666667,
DAB,33C,6,2020-09-29 15:31:14,1,19.48872578508204,0.18014786904282243,0.042134829096889065,0.0007264843895615496,0.6865468440155496,0.0075809360109348745,False,4.466666666666667,0.0
DAB,33C,7,2020-09-29 15:32:08,1,19.73186668452254,0.19119546340092955,0.04011920162899564,0.0007366476802298657,0.6711525714233234,0.007625560502124469,False,5.366666666666666,0.047837561255048344
DAB,33C,8,2020-09-29 15:33:02,1,19.923056691668688,0.19376390111829198,0.03868194722043874,0.0007121076939940307,0.6721502073658329,0.007646586163153166,False,6.266666666666667,0.08194840113176738
DAB,33C,9,2020-09-29 15:33:56,1,19.670839315800585,0.19249366835239992,0.03816412702195722,0.0007102604282849249,0.6676014992604857,0.007600262628050066,False,7.166666666666667,0.09423800119851478
DAB,33C,10,2020-09-29 15:34:50,1,19.472263409862563,0.18862693260511704,0.03809454905784364,0.0006873440818464865,0.687847203139334,0.007902009612358214,False,8.066666666666666,0.0958893183061168
DAB,33C,11,2020-09-29 15:35:44,1,19.221187855011294,0.19257824349871486,0.03795391375083385,0.0007094659804069049,0.6861951645116302,0.008138052811766825,False,8.966666666666667,0.09922706311306484
DAB,33C,12,2020-09-29 15:36:36,1,19.39174933746381,0.19239583736402338,0.03651378175582524,0.0006648652285630829,0.7026138048497996,0.008366856788426372,False,9.833333333333334,0.13340619771206919
DAB,33C,13,2020-09-29 15:37:30,1,19.538291506497067,0.19648556520835453,0.034623199954565864,0.0006403274724908543,0.7004567583758204,0.008413546540841397,False,10.733333333333333,0.17827600831251045
DAB,33C,14,2020-09-29 15:38:24,1,19.47186872025169,0.1991167007047672,0.03381440668331626,0.0006341395567164364,0.7032438787917094,0.008605740186500269,False,11.633333333333333,0.1974713696937036
DAB,33C,15,2020-09-29 15:39:18,1,19.570225268410656,0.20511332786315908,0.032329694820471426,0.0006211220227106399,0.703657892835473,0.008814712100575661,False,12.533333333333333,0.23270853321537688
DAB,33C,16,2020-09-29 15:40:12,1,19.528034727469084,0.20828174262197105,0.031316115462674814,0.0006161372654409933,0.6972055680243755,0.008816350401496,False,13.433333333333334,0.256764151323282
DAB,33C,17,2020-09-29 15:41:06,1,19.793534996640915,0.2112180543299566,0.029643833234093354,0.0005806673008379998,0.7020943806761583,0.008916841542920632,False,14.333333333333334,0.29645298510817875
DAB,33C,18,2020-09-29 15:42:00,1,19.498369561535508,0.21193517969796064,0.029027596701705943,0.0005777268643178357,0.7045975723201804,0.009136199342999342,False,15.233333333333333,0.311078332963996
DAB,33C,19,2020-09-29 15:42:52,1,19.482229046706777,0.21654147500341028,0.027748806072289054,0.0005624715719674071,0.7086750637839087,0.009432078831363794,False,16.1,0.3414282989381384
DAB,33C,20,2020-09-29 15:43:46,1,19.332748534660126,0.2151910820875414,0.027452556970621374,0.0005491017577558618,0.7240443993954924,0.009818901651320705,False,17.0,0.34845927801215937
